0.050505,0.003597
0.040404,0.004301
0.040404,0.005943
0.040404,0.005474
0.040404,0.002972
0.050505,0.002972
0.040404,0.003754
0.040404,0.002502
0.040404,0.002659
0.040404,0.00305
0.050505,0.002972
0.040404,0.004223
0.040404,0.00219
0.040404,0.00172
0.040404,0.002424
0.040404,0.004301
0.040404,0.007585
0.040404,0.004145
0.040404,0.002581
0.040404,0.00305
0.040404,0.00305
0.040404,0.002346
0.040404,0.001408
0.040404,0.003597
0.040404,0.005317
0.040404,0.005552
0.050505,0.003206
0.040404,0.003128
0.040404,0.00219
0.040404,0.003128
0.040404,0.001955
0.040404,0.002346
0.050505,0.004692
0.040404,0.002972
0.040404,0.002737
0.030303,0.004223
0.040404,0.003206
0.040404,0.004379
0.040404,0.002815
0.040404,0.002659
0.040404,0.006178
0.040404,0.004301
0.040404,0.001564
0.040404,0.003832
0.040404,0.002972
0.040404,0.00219
0.040404,0.002737
0.030303,0.002972
0.040404,0.003363
0.030303,0.002346
0.040404,0.00391
0.040404,0.006334
0.040404,0.004926
0.040404,0.002424
0.040404,0.005865
0.040404,0.00391
0.040404,0.001955
0.040404,0.002972
0.040404,0.004066
0.040404,0.003675
0.030303,0.002581
0.040404,0.00219
0.030303,0.003441
0.030303,0.002424
0.030303,0.004926
0.030303,0.00477
0.040404,0.003519
0.040404,0.002033
0.030303,0.00172
0.030303,0.002111
0.030303,0.003597
0.030303,0.005396
0.040404,0.003206
0.030303,0.001408
0.030303,0.001564
0.030303,0.001408
0.030303,0.001486
0.040404,0.001642
0.040404,0.001251
0.030303,0.002581
0.030303,0.002581
0.030303,0.002581
0.040404,0.002737
0.030303,0.004223
0.030303,0.003284
0.030303,0.003284
0.030303,0.00391
0.040404,0.005161
0.040404,0.004223
0.030303,0.002972
0.030303,0.002972
0.030303,0.002737
0.040404,0.006021
0.030303,0.00305
0.030303,0.002424
0.030303,0.00219
0.020202,0.003988
0.030303,0.002893
0.020202,0.001095
0.020202,0.00219
0.020202,0.001642
0.020202,0.002346
0.030303,0.002737
0.030303,0.003597
